fecha,hora,localizacion,numero,tipo_accidente,tipo_vehiculo,tipo_persona,rango_edad,sexo,longitude,latitude,geohash,road_info,postcode,road,formatted,latitude_api,longitude_api,road_name_speed_api,hora_accidente,int_real,ocupacion,vmed,high_speed_point,hora_rango,flag,pred_lesividad_grave
40,8,1816,35,9,2,1,15,1,-3.58197797393192,40.47333657589589,1821,10,28042.0,10,1584,40.4735217,-3.5819194,10,9,16.770833333333332,1.1666666666666667,0.0,0,6,0,
40,8,1816,35,9,2,2,2,2,-3.58197797393192,40.47333657589589,1821,10,28042.0,10,1584,40.4735217,-3.5819194,10,9,16.770833333333332,1.1666666666666667,0.0,0,6,0,
41,16,1817,21,7,7,1,1,2,-3.622554455451166,40.39786415812322,1822,948,28032.0,948,1585,40.3978859,-3.6225499,910,163,97.15714285714286,7.4,0.0,0,8,0,
41,16,1817,21,7,2,1,10,2,-3.622554455451166,40.39786415812322,1822,948,28032.0,948,1585,40.3978859,-3.6225499,910,163,97.15714285714286,7.4,0.0,0,8,0,
41,77,1818,75,8,2,1,15,1,-3.641509242095232,40.38999276412667,1823,256,28038.0,256,322,40.3900075,-3.6415025,252,273,125.03142076502732,7.344262295081967,68.67,0,10,0,
41,77,1818,75,8,2,3,9,1,-3.641509242095232,40.38999276412667,1823,256,28038.0,256,322,40.3900075,-3.6415025,252,273,125.03142076502732,7.344262295081967,68.67,0,10,0,
41,18,1819,442,2,2,1,9,1,-3.635599465243471,40.38541157373479,1824,27,28031.0,27,960,40.3854253,-3.6355989,109,252,141.7176966292135,7.853932584269663,63.78,0,10,0,
41,18,1819,442,2,2,1,12,1,-3.635599465243471,40.38541157373479,1824,27,28031.0,27,960,40.3854253,-3.6355989,109,252,141.7176966292135,7.853932584269663,63.78,0,10,0,
41,18,1819,442,2,2,2,12,1,-3.635599465243471,40.38541157373479,1824,27,28031.0,27,960,40.3854253,-3.6355989,109,252,141.7176966292135,7.853932584269663,63.78,0,10,0,
41,35,1820,325,7,6,1,3,2,-3.719213303647546,40.37386129415099,1825,114,28041.0,114,325,40.3739197,-3.718885,106,73,128.6472602739726,7.301369863013699,59.94,0,11,0,
41,35,1820,325,7,2,1,9,2,-3.719213303647546,40.37386129415099,1825,114,28041.0,114,325,40.3739197,-3.718885,106,73,128.6472602739726,7.301369863013699,59.94,0,11,0,
40,51,1821,21,7,3,1,7,1,-3.619179486465652,40.41706686689542,1826,949,28032.0,949,1586,40.417062,-3.6191875,911,74,79.10759493670886,5.949367088607595,0.0,0,13,0,
40,51,1821,21,7,2,1,1,2,-3.619179486465652,40.41706686689542,1826,949,28032.0,949,1586,40.417062,-3.6191875,911,74,79.10759493670886,5.949367088607595,0.0,0,13,0,
40,51,1821,21,7,2,2,1,1,-3.619179486465652,40.41706686689542,1826,949,28032.0,949,1586,40.417062,-3.6191875,911,74,79.10759493670886,5.949367088607595,0.0,0,13,0,
41,18,1822,11,7,6,1,1,2,-3.696270915057863,40.3803180492175,1827,353,28041.0,353,471,40.3803063,-3.6962647,341,21,347.77941176470586,10.882352941176473,61.8,0,10,0,
41,18,1822,11,7,2,1,15,2,-3.696270915057863,40.3803180492175,1827,353,28041.0,353,471,40.3803063,-3.6962647,341,21,347.77941176470586,10.882352941176473,61.8,0,10,0,
41,36,1823,96,2,2,1,5,2,-3.6944967623036087,40.40714958024574,1828,559,28012.0,559,1587,40.4070945,-3.6945498,912,181,153.74897959183673,6.836734693877551,61.6,0,11,0,
41,36,1823,96,2,2,1,1,1,-3.6944967623036087,40.40714958024574,1828,559,28012.0,559,1587,40.4070945,-3.6945498,912,181,153.74897959183673,6.836734693877551,61.6,0,11,0,
41,76,1824,281,1,3,1,7,2,-3.6689471223949055,40.50547279416621,1829,918,28050.0,918,1521,40.5054687,-3.6689499,679,454,76.4850332594235,3.5609756097560976,75.7,0,7,0,
41,76,1824,281,1,2,1,5,1,-3.6689471223949055,40.50547279416621,1829,918,28050.0,918,1521,40.5054687,-3.6689499,679,454,76.4850332594235,3.5609756097560976,75.7,0,7,0,
41,39,1825,16,10,3,1,10,2,-3.705085181597604,40.44326575608781,1830,950,28003.0,950,1588,40.4430901,-3.7050277,913,71,189.50932835820896,8.537313432835822,0.0,0,12,0,
41,15,1826,443,1,3,1,9,2,-3.6094712159581537,40.4483818740245,1831,71,28022.0,71,1589,40.4482331,-3.6093805,2,16,97.07521186440678,7.360169491525424,0.0,0,10,0,
41,15,1826,443,1,2,1,9,1,-3.6094712159581537,40.4483818740245,1831,71,28022.0,71,1589,40.4482331,-3.6093805,2,16,97.07521186440678,7.360169491525424,0.0,0,10,0,
41,15,1826,443,1,2,2,9,2,-3.6094712159581537,40.4483818740245,1831,71,28022.0,71,1589,40.4482331,-3.6093805,2,16,97.07521186440678,7.360169491525424,0.0,0,10,0,
41,39,1827,18,8,2,1,4,2,-3.665596257584686,40.39373657277263,1832,123,28053.0,123,1590,40.3937376,-3.665596,21,108,139.74725274725276,7.796703296703296,69.52,0,12,0,
41,39,1827,18,8,2,3,7,1,-3.665596257584686,40.39373657277263,1832,123,28053.0,123,1590,40.3937376,-3.665596,21,108,139.74725274725276,7.796703296703296,69.52,0,12,0,
41,31,1828,365,1,4,1,15,2,-3.669323514701503,40.41616189756139,1833,66,28007.0,66,1591,40.4161325,-3.6691741,62,228,217.21195652173915,7.920289855072464,70.69,0,12,0,
41,31,1828,365,1,3,1,5,2,-3.669323514701503,40.41616189756139,1833,66,28007.0,66,1591,40.4161325,-3.6691741,62,228,217.21195652173915,7.920289855072464,70.69,0,12,0,
41,51,1829,16,3,5,1,3,2,-3.708386024951301,40.39347467378688,1834,951,28019.0,951,1592,40.3935422,-3.7083845,914,514,263.73214285714283,5.535714285714286,53.09,0,13,0,
41,39,1830,82,3,4,1,2,2,-3.766434368395067,40.46634106697405,1835,952,28023.0,952,1593,40.4654966,-3.7659961,915,108,152.88235294117646,7.515570934256055,71.23,0,12,0,
41,52,1831,79,3,3,1,6,3,-3.648152212039725,40.464699198696,1836,953,28043.0,953,1594,40.4647004,-3.6481426,916,75,88.201171875,5.6328125,76.1,0,14,0,
41,52,1831,79,3,2,1,8,1,-3.648152212039725,40.464699198696,1836,953,28043.0,953,1594,40.4647004,-3.6481426,916,75,88.201171875,5.6328125,76.1,0,14,0,
41,53,1832,58,2,4,1,10,2,-3.669554352609157,40.424497938843245,1837,292,28009.0,292,1595,40.424609,-3.669364,284,119,216.12439024390244,9.13170731707317,55.94,0,14,0,
41,53,1832,58,2,11,1,3,2,-3.669554352609157,40.424497938843245,1837,292,28009.0,292,1595,40.424609,-3.669364,284,119,216.12439024390244,9.13170731707317,55.94,0,14,0,
41,41,1833,200,2,2,1,9,1,-3.738765888160051,40.373848202402215,1838,2,28025.0,2,1021,40.3738257,-3.7387649,106,81,107.18141592920354,9.144542772861357,53.26,0,14,0,
41,41,1833,200,2,5,1,3,2,-3.738765888160051,40.373848202402215,1838,2,28025.0,2,1021,40.3738257,-3.7387649,106,81,107.18141592920354,9.144542772861357,53.26,0,14,0,
42,70,1834,444,8,2,1,8,2,-3.686534612037124,40.434037850846025,1839,954,28006.0,954,1596,40.4338948,-3.6862454,917,236,230.59756097560967,13.448780487804878,49.82,0,18,0,
42,70,1834,444,8,2,3,12,1,-3.686534612037124,40.434037850846025,1839,954,28006.0,954,1596,40.4338948,-3.6862454,917,236,230.59756097560967,13.448780487804878,49.82,0,18,1,
40,22,1835,87,3,2,1,6,3,-3.65550175037158,40.41399783150307,1840,955,28030.0,955,1597,40.4135374,-3.6556627,918,26,141.36607142857142,5.491071428571429,72.76,0,18,0,
41,56,618,47,2,4,1,7,2,-3.640589227669334,40.441678695139245,1841,956,28027.0,956,1598,40.4421779,-3.6400578,63,234,169.6950904392765,8.0671834625323,78.44,0,14,0,
41,56,618,47,2,2,1,4,2,-3.640589227669334,40.441678695139245,1841,956,28027.0,956,1598,40.4421779,-3.6400578,63,234,169.6950904392765,8.0671834625323,78.44,0,14,0,
41,41,1836,445,10,10,1,5,2,-3.660501131015756,40.45773485887951,1842,378,28043.0,378,1599,40.4580888,-3.660574,312,48,167.71662303664922,8.230366492146597,76.97,0,14,0,
41,41,1836,445,10,3,1,5,1,-3.660501131015756,40.45773485887951,1842,378,28043.0,378,1599,40.4580888,-3.660574,312,48,167.71662303664922,8.230366492146597,76.97,0,14,0,
41,96,1837,56,3,2,1,8,2,-3.6389353469112273,40.41161556974625,1843,957,28030.0,957,1600,40.4107221,-3.6383501,919,355,107.73130841121495,3.448598130841121,71.41,0,6,0,
41,96,1837,56,3,2,1,6,3,-3.6389353469112273,40.41161556974625,1843,957,28030.0,957,1600,40.4107221,-3.6383501,919,355,107.73130841121495,3.448598130841121,71.41,0,6,0,
41,96,1837,56,3,2,1,6,3,-3.6389353469112273,40.41161556974625,1843,957,28030.0,957,1600,40.4107221,-3.6383501,919,355,107.73130841121495,3.448598130841121,71.41,0,6,0,
41,96,1837,56,3,2,1,6,3,-3.6389353469112273,40.41161556974625,1843,957,28030.0,957,1600,40.4107221,-3.6383501,919,355,107.73130841121495,3.448598130841121,71.41,0,6,0,
41,53,1838,4,1,4,1,5,2,-3.677262969395552,40.35060640914601,1844,733,28041.0,733,1601,40.3506031,-3.6771676,920,112,114.236301369863,5.6438356164383565,0.0,0,14,0,
41,53,1838,4,1,2,1,5,1,-3.677262969395552,40.35060640914601,1844,733,28041.0,733,1601,40.3506031,-3.6771676,920,112,114.236301369863,5.6438356164383565,0.0,0,14,0,
41,53,1839,11,2,2,1,8,2,-3.745238867547896,40.40234812551504,1845,958,28047.0,958,1602,40.402371,-3.7451769,921,515,125.60634328358208,5.597014925373134,59.29,0,14,0,
41,53,1839,11,2,2,1,8,1,-3.745238867547896,40.40234812551504,1845,958,28047.0,958,1602,40.402371,-3.7451769,921,515,125.60634328358208,5.597014925373134,59.29,0,14,0,
41,38,1840,21,7,4,1,6,3,-3.691891608261332,40.42330222466974,1846,959,28004.0,959,1603,40.4234567,-3.692227,599,516,144.03571428571428,12.80952380952381,59.88,0,12,0,
41,38,1840,21,7,2,1,5,2,-3.691891608261332,40.42330222466974,1846,959,28004.0,959,1603,40.4234567,-3.692227,599,516,144.03571428571428,12.80952380952381,59.88,0,12,0,
41,53,1841,200,7,4,1,3,2,-3.738288262250182,40.373864018533496,1575,114,28025.0,114,1385,40.3739015,-3.7382401,106,77,109.46835443037976,7.628691983122363,50.59,0,14,0,
41,53,1841,200,7,4,2,3,1,-3.738288262250182,40.373864018533496,1575,114,28025.0,114,1385,40.3739015,-3.7382401,106,77,109.46835443037976,7.628691983122363,50.59,0,14,0,
41,53,1841,200,7,2,1,4,1,-3.738288262250182,40.373864018533496,1575,114,28025.0,114,1385,40.3739015,-3.7382401,106,77,109.46835443037976,7.628691983122363,50.59,0,14,0,
41,53,1841,200,7,2,2,14,2,-3.738288262250182,40.373864018533496,1575,114,28025.0,114,1385,40.3739015,-3.7382401,106,77,109.46835443037976,7.628691983122363,50.59,0,14,0,
41,78,1842,89,1,2,1,8,2,-3.672347837310319,40.40696897345901,152,128,28007.0,128,148,40.4070637,-3.6736769,922,189,208.76268115942028,7.173913043478261,71.31,0,16,0,
41,78,1842,89,1,2,1,5,1,-3.672347837310319,40.40696897345901,152,128,28007.0,128,148,40.4070637,-3.6736769,922,189,208.76268115942028,7.173913043478261,71.31,0,16,0,
40,61,1843,79,2,8,1,7,1,-3.696597817797002,40.4600865748289,1847,59,28020.0,59,63,40.4601028,-3.6965926,55,517,61.0436320754717,2.221698113207548,0.0,0,22,0,
40,61,1843,79,2,2,1,9,1,-3.696597817797002,40.4600865748289,1847,59,28020.0,59,63,40.4601028,-3.6965926,55,517,61.0436320754717,2.221698113207548,0.0,0,22,0,
40,61,1843,79,2,2,2,15,1,-3.696597817797002,40.4600865748289,1847,59,28020.0,59,63,40.4601028,-3.6965926,55,517,61.0436320754717,2.221698113207548,0.0,0,22,0,
40,61,1843,79,2,2,2,4,1,-3.696597817797002,40.4600865748289,1847,59,28020.0,59,63,40.4601028,-3.6965926,55,517,61.0436320754717,2.221698113207548,0.0,0,22,0,
41,67,1844,74,5,4,1,5,2,-3.690331106449655,40.45460934875939,1848,89,28046.0,89,262,40.454612,-3.6903581,83,494,167.07186544342508,7.048929663608563,72.33,0,16,0,
41,67,1844,74,5,2,1,10,2,-3.690331106449655,40.45460934875939,1848,89,28046.0,89,262,40.454612,-3.6903581,83,494,167.07186544342508,7.048929663608563,72.33,0,16,0,
41,67,1844,74,5,2,1,1,2,-3.690331106449655,40.45460934875939,1848,89,28046.0,89,262,40.454612,-3.6903581,83,494,167.07186544342508,7.048929663608563,72.33,0,16,0,
41,55,1845,5,8,4,1,12,2,-3.704768344616971,40.33966736362415,1849,960,28021.0,960,1604,40.3396545,-3.704768,923,82,86.79508196721312,8.229508196721312,0.0,0,17,0,
41,55,1845,5,8,4,3,7,1,-3.704768344616971,40.33966736362415,1849,960,28021.0,960,1604,40.3396545,-3.704768,923,82,86.79508196721312,8.229508196721312,0.0,0,17,0,
41,55,1846,153,1,4,1,3,2,-3.711332909515717,40.3363188613282,1850,140,28021.0,140,1605,40.3362298,-3.7116629,133,191,86.79508196721312,8.229508196721312,0.0,0,17,0,
41,55,1846,153,1,2,1,3,2,-3.711332909515717,40.3363188613282,1850,140,28021.0,140,1605,40.3362298,-3.7116629,133,191,86.79508196721312,8.229508196721312,0.0,0,17,0,
41,69,1847,221,3,2,1,3,1,-3.681135277114723,40.46407309128942,1851,961,28036.0,961,1606,40.4641009,-3.6809144,924,150,174.81748466257667,10.107361963190185,68.0,0,17,0,
41,69,1847,221,3,2,1,6,3,-3.681135277114723,40.46407309128942,1851,961,28036.0,961,1606,40.4641009,-3.6809144,924,150,174.81748466257667,10.107361963190185,68.0,0,17,0,
41,69,1847,221,3,2,1,6,3,-3.681135277114723,40.46407309128942,1851,961,28036.0,961,1606,40.4641009,-3.6809144,924,150,174.81748466257667,10.107361963190185,68.0,0,17,0,
41,78,1848,34,3,2,1,8,2,-3.62352241720403,40.39816710763469,1852,948,28032.0,948,1607,40.3983093,-3.6234674,910,148,77.78571428571429,5.857142857142857,0.0,0,16,0,
41,78,1848,34,3,2,1,3,2,-3.62352241720403,40.39816710763469,1852,948,28032.0,948,1607,40.3983093,-3.6234674,910,148,77.78571428571429,5.857142857142857,0.0,0,16,0,
41,84,1849,75,1,4,1,5,2,-3.707499111244082,40.34594148818986,1853,962,28021.0,962,1608,40.3459869,-3.7074876,925,167,93.0702479338843,8.057851239669422,0.0,0,17,0,
41,84,1849,75,1,2,1,15,1,-3.707499111244082,40.34594148818986,1853,962,28021.0,962,1608,40.3459869,-3.7074876,925,167,93.0702479338843,8.057851239669422,0.0,0,17,0,
40,66,1850,89,1,2,1,2,2,-3.7161723689147856,40.49017073130674,1854,497,28929.0,497,1609,40.4901967,-3.7161504,478,518,64.2620879120879,3.67032967032967,74.57,0,21,0,
40,66,1850,89,1,2,1,3,2,-3.7161723689147856,40.49017073130674,1854,497,28929.0,497,1609,40.4901967,-3.7161504,478,518,64.2620879120879,3.67032967032967,74.57,0,21,0,
40,66,1850,89,1,2,2,3,2,-3.7161723689147856,40.49017073130674,1854,497,28929.0,497,1609,40.4901967,-3.7161504,478,518,64.2620879120879,3.67032967032967,74.57,0,21,0,
41,44,1851,446,5,4,1,2,2,-3.66783149319209,40.40031334309869,1855,477,28019.0,477,1160,40.4003208,-3.6678461,14,334,236.6139705882353,8.352941176470589,66.0,1,18,0,
41,44,1851,446,5,2,1,2,2,-3.66783149319209,40.40031334309869,1855,477,28019.0,477,1160,40.4003208,-3.6678461,14,334,236.6139705882353,8.352941176470589,66.0,1,18,0,
41,44,1851,446,5,2,1,12,2,-3.66783149319209,40.40031334309869,1855,477,28019.0,477,1160,40.4003208,-3.6678461,14,334,236.6139705882353,8.352941176470589,66.0,1,18,0,
41,44,1851,446,5,2,2,11,1,-3.66783149319209,40.40031334309869,1855,477,28019.0,477,1160,40.4003208,-3.6678461,14,334,236.6139705882353,8.352941176470589,66.0,1,18,0,
41,44,1851,446,5,2,2,14,2,-3.66783149319209,40.40031334309869,1855,477,28019.0,477,1160,40.4003208,-3.6678461,14,334,236.6139705882353,8.352941176470589,66.0,1,18,0,
41,44,1851,446,5,2,2,3,2,-3.66783149319209,40.40031334309869,1855,477,28019.0,477,1160,40.4003208,-3.6678461,14,334,236.6139705882353,8.352941176470589,66.0,1,18,0,
41,84,1852,9,6,1,1,1,2,-3.6168018950096776,40.45763367940338,1856,92,28043.0,92,1610,40.4577119,-3.6167591,14,266,99.06896551724138,13.724137931034482,0.0,0,17,0,
41,67,1853,56,2,11,1,8,2,-3.706288830411656,40.4551933403447,1857,963,28039.0,963,1611,40.4551047,-3.7062714,926,519,114.8595238095238,4.623809523809523,0.0,0,16,0,
41,67,1853,56,2,2,1,10,1,-3.706288830411656,40.4551933403447,1857,963,28039.0,963,1611,40.4551047,-3.7062714,926,519,114.8595238095238,4.623809523809523,0.0,0,16,0,
41,22,1854,71,2,2,1,7,1,-3.7136756850482735,40.33822459771737,1858,964,28021.0,964,1612,40.3380902,-3.7134296,927,520,93.97916666666669,8.508333333333333,0.0,0,18,0,
41,22,1854,71,2,2,1,6,3,-3.7136756850482735,40.33822459771737,1858,964,28021.0,964,1612,40.3380902,-3.7134296,927,520,93.97916666666669,8.508333333333333,0.0,0,18,0,
41,80,1855,447,10,3,1,7,2,-3.683603360292994,40.38953645581698,1859,477,28045.0,477,1613,40.3901308,-3.6835189,14,154,194.57258064516128,8.221774193548388,60.47,1,19,1,
41,43,1856,67,7,2,1,10,2,-3.713935532719826,40.47798091368035,1860,965,28029.0,965,1614,40.4780533,-3.7138043,928,121,129.15829694323145,8.510917030567686,69.0,0,18,0,
41,43,1856,67,7,2,1,6,3,-3.713935532719826,40.47798091368035,1860,965,28029.0,965,1614,40.4780533,-3.7138043,928,121,129.15829694323145,8.510917030567686,69.0,0,18,0,
41,45,1857,128,2,11,1,8,2,-3.682915157816696,40.42371059763098,1861,347,28001.0,347,1615,40.4236385,-3.6830074,307,54,221.64878048780488,10.86341463414634,53.05,0,19,0,
41,45,1857,128,2,2,1,10,2,-3.682915157816696,40.42371059763098,1861,347,28001.0,347,1615,40.4236385,-3.6830074,307,54,221.64878048780488,10.86341463414634,53.05,0,19,0,
41,72,1858,103,2,11,1,5,2,-3.719117007875741,40.40205528342997,1862,966,28005.0,966,1616,40.4024271,-3.7192481,929,132,167.80605381165918,6.309417040358745,60.33,0,20,0,
41,72,1858,103,2,2,1,5,1,-3.719117007875741,40.40205528342997,1862,966,28005.0,966,1616,40.4024271,-3.7192481,929,132,167.80605381165918,6.309417040358745,60.33,0,20,0,
41,26,1859,9,1,11,1,9,1,-3.7253987671037727,40.390405960171634,1863,967,28019.0,967,1617,40.3904928,-3.7252592,930,96,36.19283276450512,2.1160409556314,54.09,0,23,0,
41,26,1859,9,1,2,1,1,2,-3.7253987671037727,40.390405960171634,1863,967,28019.0,967,1617,40.3904928,-3.7252592,930,96,36.19283276450512,2.1160409556314,54.09,0,23,0,
41,62,1860,87,2,3,1,8,2,-3.7135724180208713,40.3967103930034,1864,30,28019.0,30,1618,40.3968983,-3.713394,469,98,103.40217391304348,2.0,50.22,0,23,1,
41,62,1860,87,2,2,1,8,2,-3.7135724180208713,40.3967103930034,1864,30,28019.0,30,1618,40.3968983,-3.713394,469,98,103.40217391304348,2.0,50.22,0,23,0,
41,27,1861,9,12,6,1,5,2,-3.754551626583997,40.4065188337586,1865,968,28047.0,968,1619,40.4063233,-3.7548199,931,222,84.51666666666667,1.2602739726027397,73.16,0,23,0,
40,36,1862,36,1,4,1,2,2,-3.665908442194032,40.37458860901464,1866,969,28053.0,969,1620,40.3745904,-3.6659067,932,41,107.1875,6.180851063829787,70.81,0,11,0,
40,36,1862,36,1,2,1,5,2,-3.665908442194032,40.37458860901464,1866,969,28053.0,969,1620,40.3745904,-3.6659067,932,41,107.1875,6.180851063829787,70.81,0,11,0,
43,10,1863,16,8,2,1,13,2,-3.711090204942129,40.36648998404144,1867,970,28041.0,970,1621,40.3670605,-3.711459,933,208,168.99655172413793,10.979310344827589,60.5,0,8,0,
43,10,1863,16,8,2,3,11,2,-3.711090204942129,40.36648998404144,1867,970,28041.0,970,1621,40.3670605,-3.711459,933,208,168.99655172413793,10.979310344827589,60.5,0,8,0,
43,10,1863,16,8,2,3,9,1,-3.711090204942129,40.36648998404144,1867,970,28041.0,970,1621,40.3670605,-3.711459,933,208,168.99655172413793,10.979310344827589,60.5,0,8,0,
43,30,1864,109,2,13,1,5,2,-3.634803306464154,40.44392160655088,1868,971,28027.0,971,1622,40.4442523,-3.6346586,723,247,106.81540084388186,6.582278481012659,0.0,0,7,0,
43,30,1864,109,2,2,1,10,2,-3.634803306464154,40.44392160655088,1868,971,28027.0,971,1622,40.4442523,-3.6346586,723,247,106.81540084388186,6.582278481012659,0.0,0,7,0,
41,52,1865,35,2,11,1,5,2,-3.6880524671596144,40.4013529183973,1869,972,28045.0,972,1623,40.4012913,-3.6881593,934,75,170.9655870445344,6.522267206477733,62.17,0,14,0,
41,52,1865,35,2,2,1,1,2,-3.6880524671596144,40.4013529183973,1869,972,28045.0,972,1623,40.4012913,-3.6881593,934,75,170.9655870445344,6.522267206477733,62.17,0,14,0,
43,12,1866,27,5,2,1,8,1,-3.739852384047891,40.373691462159336,1870,114,28025.0,114,1624,40.3736855,-3.7398321,106,521,113.81524926686215,10.979472140762462,53.09,0,9,0,
43,12,1866,27,5,2,1,3,2,-3.739852384047891,40.373691462159336,1870,114,28025.0,114,1624,40.3736855,-3.7398321,106,521,113.81524926686215,10.979472140762462,53.09,0,9,0,
43,12,1866,27,5,2,1,5,1,-3.739852384047891,40.373691462159336,1870,114,28025.0,114,1624,40.3736855,-3.7398321,106,521,113.81524926686215,10.979472140762462,53.09,0,9,0,
43,13,1867,132,3,7,1,3,2,-3.6987583129667536,40.3497701976703,1871,973,28041.0,973,1625,40.349852,-3.6989001,935,14,93.85040983606558,11.21311475409836,0.0,0,9,0,
43,33,1868,192,2,8,1,15,2,-3.6606413654419967,40.45520530485925,1872,544,28016.0,544,778,40.4552109,-3.6606276,936,251,143.72992227979276,10.080310880829016,66.29,0,9,0,
43,33,1868,192,2,2,1,15,1,-3.6606413654419967,40.45520530485925,1872,544,28016.0,544,778,40.4552109,-3.6606276,936,251,143.72992227979276,10.080310880829016,66.29,0,9,0,
43,50,1869,11,7,9,1,7,2,-3.661942212795543,40.36602723135709,1873,974,28053.0,974,1626,40.3658142,-3.6618182,14,66,143.88815789473685,12.347368421052632,53.33,0,9,0,
43,50,1869,11,7,2,1,8,1,-3.661942212795543,40.36602723135709,1873,974,28053.0,974,1626,40.3658142,-3.6618182,14,66,143.88815789473685,12.347368421052632,53.33,0,9,0,
43,76,1870,88,7,3,1,5,2,-3.6510847155931567,40.49311400284834,1874,975,28050.0,975,1627,40.4930994,-3.6510958,937,139,61.38537549407115,2.458498023715415,71.8,0,7,0,
43,76,1870,88,7,2,1,3,2,-3.6510847155931567,40.49311400284834,1874,975,28050.0,975,1627,40.4930994,-3.6510958,937,139,61.38537549407115,2.458498023715415,71.8,0,7,0,
43,33,1871,87,10,15,1,18,2,-3.618541222791051,40.37681615562327,1875,2,28031.0,2,1449,40.3767043,-3.6185428,938,332,63.77112676056338,10.71830985915493,0.0,0,9,0,
43,33,1871,87,10,15,2,18,2,-3.618541222791051,40.37681615562327,1875,2,28031.0,2,1449,40.3767043,-3.6185428,938,332,63.77112676056338,10.71830985915493,0.0,0,9,0,
43,18,1872,228,8,7,1,8,2,-3.689454697202328,40.4636987950319,1876,89,28046.0,89,262,40.4637034,-3.6895031,83,21,163.81838905775075,8.930091185410335,73.26,0,10,0,
43,18,1872,228,8,7,2,8,2,-3.689454697202328,40.4636987950319,1876,89,28046.0,89,262,40.4637034,-3.6895031,83,21,163.81838905775075,8.930091185410335,73.26,0,10,0,
43,18,1872,228,8,7,2,10,2,-3.689454697202328,40.4636987950319,1876,89,28046.0,89,262,40.4637034,-3.6895031,83,21,163.81838905775075,8.930091185410335,73.26,0,10,0,
43,18,1872,228,8,7,3,1,2,-3.689454697202328,40.4636987950319,1876,89,28046.0,89,262,40.4637034,-3.6895031,83,21,163.81838905775075,8.930091185410335,73.26,0,10,1,
43,18,1872,228,8,4,1,6,3,-3.689454697202328,40.4636987950319,1876,89,28046.0,89,262,40.4637034,-3.6895031,83,21,163.81838905775075,8.930091185410335,73.26,0,10,0,
43,65,1873,39,2,7,1,10,2,-3.7074664651680793,40.38154385878087,1877,976,28026.0,976,1628,40.3815409,-3.7074831,939,183,124.45486111111111,7.826388888888889,65.47,0,11,0,
43,65,1873,39,2,2,1,6,3,-3.7074664651680793,40.38154385878087,1877,976,28026.0,976,1628,40.3815409,-3.7074831,939,183,124.45486111111111,7.826388888888889,65.47,0,11,0,
43,65,1873,39,2,2,1,6,3,-3.7074664651680793,40.38154385878087,1877,976,28026.0,976,1628,40.3815409,-3.7074831,939,183,124.45486111111111,7.826388888888889,65.47,0,11,0,
43,65,1122,43,1,2,1,10,1,-3.7495632212561807,40.37681698352018,1878,977,28044.0,977,1629,40.3767485,-3.7494585,630,210,84.48093841642229,7.15,54.09,0,11,0,
43,65,1122,43,1,2,1,10,1,-3.7495632212561807,40.37681698352018,1878,977,28044.0,977,1629,40.3767485,-3.7494585,630,210,84.48093841642229,7.15,54.09,0,11,0,
43,33,1874,448,1,2,1,8,1,-3.659677973817059,40.41584771090032,1879,118,28009.0,118,1630,40.4166836,-3.6592351,14,332,143.76339285714286,13.8125,41.86,1,9,0,
43,33,1874,448,1,2,1,3,2,-3.659677973817059,40.41584771090032,1879,118,28009.0,118,1630,40.4166836,-3.6592351,14,332,143.76339285714286,13.8125,41.86,1,9,0,
43,10,1875,125,2,2,1,2,2,-3.607014772473302,40.43003369032921,1880,243,28022.0,243,1631,40.4301677,-3.6066864,726,522,144.56799163179917,12.857740585774058,0.0,0,8,0,
43,10,1875,125,2,2,1,10,2,-3.607014772473302,40.43003369032921,1880,243,28022.0,243,1631,40.4301677,-3.6066864,726,522,144.56799163179917,12.857740585774058,0.0,0,8,0,
43,39,1876,71,1,11,1,8,2,-3.767749763081029,40.39280350281592,1881,978,28024.0,978,1632,40.391974,-3.7682345,940,108,94.081106870229,7.488549618320611,60.63,0,12,0,
43,39,1876,71,1,2,1,3,2,-3.767749763081029,40.39280350281592,1881,978,28024.0,978,1632,40.391974,-3.7682345,940,108,94.081106870229,7.488549618320611,60.63,0,12,0,
43,17,1877,36,10,11,1,7,2,-3.695417775465792,40.38738514273511,1882,191,28045.0,191,1633,40.3868015,-3.694962,11,523,164.89777327935224,7.052631578947368,61.6,0,11,0,
43,35,1878,36,10,2,1,6,3,-3.681036077981708,40.44062999258512,353,127,28006.0,127,333,40.4408536,-3.6812351,256,73,166.87386018237083,8.623100303951368,73.14,0,11,0,
43,35,1878,36,10,11,1,5,2,-3.681036077981708,40.44062999258512,353,127,28006.0,127,333,40.4408536,-3.6812351,256,73,166.87386018237083,8.623100303951368,73.14,0,11,0,
43,35,1878,36,10,11,3,2,2,-3.681036077981708,40.44062999258512,353,127,28006.0,127,333,40.4408536,-3.6812351,256,73,166.87386018237083,8.623100303951368,73.14,0,11,0,
43,37,1879,131,1,4,1,9,2,-3.675389636028992,40.42591627211466,1883,729,28006.0,729,1634,40.4259841,-3.6753055,698,42,210.7535885167464,10.110047846889952,76.52,0,12,0,
43,37,1879,131,1,2,1,10,2,-3.675389636028992,40.42591627211466,1883,729,28006.0,729,1634,40.4259841,-3.6753055,698,42,210.7535885167464,10.110047846889952,76.52,0,12,0,
